FOLIO,ADDRESS,2024,2023,2022,2021,2020
000751,20980 OLD YALE RD,471000,23,6,1,"291000
2021"
045001,102 20058 FRASER HWY,117000,119000,120000,99100,98400
045002,103 20058 FRASER HWY,223000,230000,230000,197000,195000
045003,104 20058 FRASER HWY,221000,228000,228000,195000,194000
045004,105 20058 FRASER HWY,227000,233000,224000,190000,188000
045005,106 20058 FRASER HWY,208000,213000,216000,183000,181000
045006,107 20058 FRASER HWY,144000,146000,147000,123000,122000
045008,109 20058 FRASER HWY,161000,163000,163000,138000,137000
045007,108 20058 FRASER HWY,145000,147000,147000,123000,122000
045009,110 20058 FRASER HWY,165000,167000,168000,141000,140000
045010,111 20058 FRASER HWY,144000,146000,146000,122000,122000
045011,201 20058 FRASER HWY,153000,156000,155000,132000,131000
045012,202 20058 FRASER HWY,118000,120000,119000,100000,100000
045013,203 20058 FRASER HWY,222000,230000,228000,198000,197000
045014,204 20058 FRASER HWY,221000,229000,226000,197000,196000
045015,205 20058 FRASER HWY,214000,222000,222000,192000,190000
045016,206 20058 FRASER HWY,207000,214000,215000,185000,183000
045017,207 20058 FRASER HWY,145000,148000,147000,125000,124000
045018,208 20058 FRASER HWY,146000,149000,148000,126000,125000
045019,209 20058 FRASER HWY,162000,165000,163000,140000,139000
045020,210 20058 FRASER HWY,168000,171000,169000,146000,145000
045021,211 20058 FRASER HWY,144000,147000,145000,124000,123000
045022,212 20058 FRASER HWY,118000,120000,120000,101000,100000
045023,214 20058 FRASER HWY,166000,169000,168000,144000,143000
045024,301 20058 FRASER HWY,153000,156000,154000,132000,131000
045025,302 20058 FRASER HWY,117000,120000,119000,100000,100000
045026,303 20058 FRASER HWY,222000,231000,225000,198000,197000
045027,304 20058 FRASER HWY,221000,229000,224000,197000,196000
045028,305 20058 FRASER HWY,215000,222000,220000,192000,190000
045029,306 20058 FRASER HWY,207000,214000,213000,185000,183000
045030,307 20058 FRASER HWY,145000,148000,146000,125000,124000
045031,308 20058 FRASER HWY,146000,149000,147000,126000,125000
045032,309 20058 FRASER HWY,162000,165000,162000,140000,139000
045033,310 20058 FRASER HWY,168000,171000,168000,146000,145000
045034,311 20058 FRASER HWY,144000,147000,145000,124000,123000
045035,312 20058 FRASER HWY,118000,120000,120000,101000,100000
045036,314 20058 FRASER HWY,166000,169000,167000,144000,143000
045037,401 20058 FRASER HWY,153000,156000,153000,132000,131000
045038,402 20058 FRASER HWY,117000,120000,118000,100000,100000
045039,403 20058 FRASER HWY,222000,231000,224000,198000,197000
045040,404 20058 FRASER HWY,221000,229000,222000,197000,196000
045041,405 20058 FRASER HWY,215000,222000,218000,192000,190000
045042,406 20058 FRASER HWY,207000,214000,211000,185000,183000
045043,407 20058 FRASER HWY,145000,148000,145000,125000,124000
045044,408 20058 FRASER HWY,146000,149000,146000,126000,125000
045045,409 20058 FRASER HWY,161000,165000,161000,140000,139000
045046,410 20058 FRASER HWY,168000,171000,167000,146000,145000
045047,411 20058 FRASER HWY,144000,148000,144000,124000,123000
045048,412 20058 FRASER HWY,117000,120000,119000,101000,100000
045049,414 20058 FRASER HWY,166000,169000,165000,144000,143000
091162,4551 207A ST,172000,168000,93800,65700,86800
091161,20731 45A AVE,743000,740000,597000,407000,639000
031888,20060 GRADE CRES,841000,839000,677000,464000,730000
031889,20070 GRADE CRES,769000,767000,619000,424000,664000
031890,20080 GRADE CRES,765000,763000,617000,423000,654000
031891,4905 201 ST,706000,704000,568000,384000,609000
031892,4895 201 ST,755000,753000,606000,413000,458000
031893,4885 201 ST,749000,747000,603000,412000,647000
031894,4875 201 ST,734000,732000,591000,404000,634000
031895,4865 201 ST,742000,741000,599000,580000,634000
031896,4866 200A ST,716000,715000,577000,390000,611000
031897,4876 200A ST,740000,738000,597000,405000,635000
031898,4886 200A ST,802000,800000,663000,452000,711000
031899,4892 200A ST,742000,740000,597000,408000,640000
002691,20881 52 AVE,133000,127000,68400,48900,64800
002692,20905 52 AVE,391000,390000,313000,214000,328000
110761,19605 49 AVE,656000,656000,538000,371000,540000
110762,19611 49 AVE,485000,484000,389000,261000,402000
044430,102 20068 FRASER HWY,231000,242000,243000,200000,199000
044431,103 20068 FRASER HWY,148000,152000,154000,123000,123000
044432,104 20068 FRASER HWY,112000,112000,107000,89700,89100
044433,105 20068 FRASER HWY,148000,152000,154000,123000,123000
044434,106 20068 FRASER HWY,275000,288000,290000,241000,239000
044435,107 20068 FRASER HWY,243000,255000,259000,212000,211000
044436,108 20068 FRASER HWY,215000,225000,229000,186000,185000
044437,109 20068 FRASER HWY,224000,234000,238000,194000,193000
044438,110 20068 FRASER HWY,250000,261000,266000,218000,216000
044439,111 20068 FRASER HWY,267000,279000,281000,233000,231000
044440,112 20068 FRASER HWY,237000,249000,250000,206000,205000
044441,114 20068 FRASER HWY,151000,156000,158000,126000,126000
044442,115 20068 FRASER HWY,216000,226000,230000,187000,185000
044443,116 20068 FRASER HWY,218000,228000,231000,188000,187000
044444,201 20068 FRASER HWY,219000,230000,231000,192000,191000
044445,202 20068 FRASER HWY,233000,245000,244000,204000,203000
044446,203 20068 FRASER HWY,231000,244000,242000,203000,202000
044447,204 20068 FRASER HWY,149000,155000,155000,127000,126000
044448,205 20068 FRASER HWY,114000,114000,108000,92300,91600
044449,206 20068 FRASER HWY,148000,154000,154000,126000,125000
044450,207 20068 FRASER HWY,275000,290000,287000,243000,242000
044451,208 20068 FRASER HWY,244000,256000,257000,215000,214000
044452,209 20068 FRASER HWY,215000,227000,228000,189000,188000
044453,210 20068 FRASER HWY,224000,236000,237000,197000,196000
044454,211 20068 FRASER HWY,250000,263000,265000,221000,219000
044455,212 20068 FRASER HWY,266000,280000,279000,235000,233000
044456,214 20068 FRASER HWY,238000,250000,249000,209000,207000
044457,215 20068 FRASER HWY,152000,158000,158000,129000,128000
044458,216 20068 FRASER HWY,216000,227000,229000,190000,188000
044459,217 20068 FRASER HWY,269000,283000,284000,238000,236000
044460,301 20068 FRASER HWY,219000,230000,230000,192000,191000
044461,302 20068 FRASER HWY,232000,245000,242000,204000,203000
044462,303 20068 FRASER HWY,231000,243000,241000,203000,202000
044463,304 20068 FRASER HWY,148000,154000,153000,126000,125000
044464,305 20068 FRASER HWY,114000,114000,107000,92300,91600
044465,306 20068 FRASER HWY,148000,154000,153000,126000,125000
044466,307 20068 FRASER HWY,276000,290000,284000,243000,242000
044467,308 20068 FRASER HWY,244000,257000,255000,215000,214000
044468,309 20068 FRASER HWY,216000,227000,227000,189000,188000
044469,310 20068 FRASER HWY,225000,236000,235000,197000,196000
044470,311 20068 FRASER HWY,251000,263000,262000,221000,219000
044471,312 20068 FRASER HWY,267000,280000,276000,235000,233000
044472,314 20068 FRASER HWY,238000,251000,247000,209000,207000
044473,315 20068 FRASER HWY,152000,157000,157000,129000,128000
044474,316 20068 FRASER HWY,216000,227000,227000,190000,188000
044475,317 20068 FRASER HWY,269000,283000,281000,238000,236000
044476,401 20068 FRASER HWY,219000,230000,228000,192000,191000
044477,402 20068 FRASER HWY,233000,245000,240000,204000,203000
044478,403 20068 FRASER HWY,231000,244000,239000,203000,202000
044479,404 20068 FRASER HWY,148000,154000,152000,126000,125000
044480,405 20068 FRASER HWY,114000,114000,106000,92300,91600
044481,406 20068 FRASER HWY,148000,154000,152000,126000,125000
044482,407 20068 FRASER HWY,276000,290000,282000,243000,242000
044483,408 20068 FRASER HWY,245000,257000,253000,215000,214000
044484,409 20068 FRASER HWY,216000,227000,224000,189000,188000
044485,410 20068 FRASER HWY,224000,236000,233000,197000,196000
044486,411 20068 FRASER HWY,251000,263000,260000,221000,219000
044487,412 20068 FRASER HWY,267000,281000,274000,235000,233000
044488,414 20068 FRASER HWY,238000,250000,245000,209000,207000
044489,415 20068 FRASER HWY,152000,158000,156000,129000,128000
044490,416 20068 FRASER HWY,216000,227000,225000,190000,188000
044491,417 20068 FRASER HWY,270000,283000,278000,238000,236000
034051,4814 201 ST,802000,800000,646000,440000,687000
120652,2 19752 55A AVE,166000,162000,198000,146000,143000
120653,3 19752 55A AVE,203000,198000,233000,182000,178000
120654,4 19752 55A AVE,202000,198000,233000,182000,178000
120655,5 19752 55A AVE,167000,163000,199000,147000,145000
120656,6 19752 55A AVE,190000,185000,221000,169000,166000
120625,7 19752 55A AVE,204000,197000,233000,181000,178000
120626,8 19752 55A AVE,178000,173000,210000,157000,155000
120627,9 19752 55A AVE,177000,173000,210000,157000,155000
120628,10 19752 55A AVE,178000,173000,210000,157000,155000
120629,11 19752 55A AVE,204000,197000,233000,182000,178000
120611,12 19752 55A AVE,192000,186000,222000,170000,167000
120612,13 19752 55A AVE,168000,162000,196000,146000,143000
120613,14 19752 55A AVE,206000,198000,231000,182000,179000
120614,15 19752 55A AVE,206000,198000,231000,182000,179000
120615,16 19752 55A AVE,168000,162000,196000,146000,143000
120616,17 19752 55A AVE,192000,186000,222000,170000,167000
120624,18 19752 55A AVE,193000,190000,228000,174000,171000
120623,19 19752 55A AVE,168000,165000,203000,149000,146000
120622,20 19752 55A AVE,192000,188000,223000,172000,169000
120621,21 19752 55A AVE,170000,167000,204000,151000,148000
120620,22 19752 55A AVE,170000,167000,204000,151000,148000
120619,23 19752 55A AVE,192000,188000,223000,172000,169000
120618,24 19752 55A AVE,168000,165000,203000,149000,146000
120617,25 19752 55A AVE,192000,189000,228000,174000,171000
120638,26 19752 55A AVE,192000,189000,228000,174000,171000
120637,27 19752 55A AVE,166000,165000,205000,149000,146000
120636,28 19752 55A AVE,190000,187000,226000,172000,169000
120635,29 19752 55A AVE,168000,167000,207000,151000,148000
120634,30 19752 55A AVE,168000,167000,207000,151000,148000
120633,31 19752 55A AVE,190000,187000,226000,172000,169000
120632,32 19752 55A AVE,166000,165000,205000,149000,146000
120630,33 19752 55A AVE,0,0,0,0,0
031712,2 5488 201A ST,190000,197000,226000,173000,170000
031713,3 5488 201A ST,190000,197000,226000,173000,170000
031714,4 5488 201A ST,190000,197000,226000,173000,170000
031715,5 5488 201A ST,195000,204000,235000,180000,177000
101392,20988 48 AVE,1035000,1027000,818000,453000,720000
090474,4528 207A ST,744000,742000,596000,403000,639000
111461,19632 48A AVE,943000,780000,0,0,0
190001,1 19704 55A AVE,194000,203000,234000,180000,177000
034772,5363 201 ST,34452000,24601000,28045000,26591000,28668000
180058,5477 200 ST,24203000,13834000,14341000,0,0
200102,102 20078 FRASER HWY,133000,134000,134000,114000,113000
200103,103 20078 FRASER HWY,127000,128000,127000,109000,108000
200104,104 20078 FRASER HWY,122000,115000,94000,98600,97800
200105,105 20078 FRASER HWY,105000,97900,78900,82700,82100
200106,106 20078 FRASER HWY,117000,117000,117000,99600,98900
200107,107 20078 FRASER HWY,117000,117000,117000,99600,98900
200108,108 20078 FRASER HWY,112000,113000,113000,95900,95100
200109,109 20078 FRASER HWY,117000,117000,117000,99500,98700
200110,110 20078 FRASER HWY,170000,171000,172000,148000,147000
200111,111 20078 FRASER HWY,176000,177000,178000,153000,152000
200112,112 20078 FRASER HWY,182000,183000,186000,158000,157000
200113,114 20078 FRASER HWY,185000,186000,189000,161000,160000
200114,115 20078 FRASER HWY,115000,115000,115000,97700,97000
200115,116 20078 FRASER HWY,117000,117000,117000,99800,99000
200116,117 20078 FRASER HWY,118000,117000,118000,100000,99200
200117,201 20078 FRASER HWY,176000,178000,178000,156000,154000
200118,202 20078 FRASER HWY,177000,179000,178000,156000,155000
200119,203 20078 FRASER HWY,135000,136000,135000,116000,116000
200120,204 20078 FRASER HWY,129000,130000,128000,111000,110000
200121,205 20078 FRASER HWY,126000,118000,96000,102000,101000
200122,206 20078 FRASER HWY,106000,99000,79400,84300,83600
200123,207 20078 FRASER HWY,118000,119000,117000,101000,101000
200124,208 20078 FRASER HWY,118000,119000,117000,101000,101000
200125,209 20078 FRASER HWY,114000,114000,114000,98100,97300
200126,210 20078 FRASER HWY,118000,118000,117000,101000,100000
200127,211 20078 FRASER HWY,170000,172000,172000,150000,149000
200128,212 20078 FRASER HWY,176000,178000,177000,155000,154000
200129,214 20078 FRASER HWY,182000,184000,186000,161000,159000
200130,215 20078 FRASER HWY,185000,187000,188000,163000,162000
200131,216 20078 FRASER HWY,116000,116000,116000,99700,98900
200132,217 20078 FRASER HWY,118000,119000,117000,101000,101000
200133,218 20078 FRASER HWY,196000,198000,196000,173000,172000
200134,301 20078 FRASER HWY,176000,178000,176000,156000,154000
200135,302 20078 FRASER HWY,177000,179000,177000,156000,155000
200136,303 20078 FRASER HWY,135000,136000,134000,116000,116000
200137,304 20078 FRASER HWY,129000,130000,127000,111000,110000
200138,305 20078 FRASER HWY,126000,119000,95200,102000,101000
200139,306 20078 FRASER HWY,105000,99100,78900,84300,83600
200140,307 20078 FRASER HWY,118000,119000,116000,101000,101000
200141,308 20078 FRASER HWY,118000,119000,116000,101000,101000
200142,309 20078 FRASER HWY,114000,114000,113000,98100,97300
200143,310 20078 FRASER HWY,116000,119000,119000,101000,100000
200144,311 20078 FRASER HWY,170000,172000,170000,150000,149000
200145,312 20078 FRASER HWY,176000,178000,176000,155000,154000
200146,314 20078 FRASER HWY,182000,184000,184000,161000,159000
200147,315 20078 FRASER HWY,185000,187000,186000,163000,162000
200148,316 20078 FRASER HWY,116000,116000,115000,99700,98900
200149,317 20078 FRASER HWY,118000,119000,116000,101000,101000
200150,318 20078 FRASER HWY,196000,198000,195000,173000,172000
200151,401 20078 FRASER HWY,176000,178000,175000,156000,154000
200152,402 20078 FRASER HWY,177000,179000,175000,156000,155000
200153,403 20078 FRASER HWY,135000,136000,133000,116000,116000
200154,404 20078 FRASER HWY,129000,130000,126000,111000,110000
200155,405 20078 FRASER HWY,126000,119000,94800,102000,101000
200156,406 20078 FRASER HWY,0,0,0,0,0
200157,407 20078 FRASER HWY,118000,119000,115000,101000,101000
200158,408 20078 FRASER HWY,118000,119000,115000,101000,101000
200159,409 20078 FRASER HWY,114000,114000,112000,98100,97300
200160,410 20078 FRASER HWY,117000,118000,115000,101000,100000
200161,411 20078 FRASER HWY,170000,172000,169000,150000,149000
200162,412 20078 FRASER HWY,176000,178000,174000,155000,154000
200163,414 20078 FRASER HWY,182000,184000,182000,161000,159000
200164,415 20078 FRASER HWY,185000,187000,185000,163000,162000
200165,416 20078 FRASER HWY,115000,116000,114000,99700,98900
200166,417 20078 FRASER HWY,118000,119000,115000,101000,101000
200167,418 20078 FRASER HWY,196000,198000,193000,173000,172000
091221,20585 45A AVE,843000,836000,655000,443000,571000
100212,20962 48 AVE,914000,907000,712000,484000,773000
100213,4770 209 ST,1125000,1117000,945000,646000,1033000
091242,20590 46 AVE,835000,820000,651000,436000,560000
045200,102 20175 53 AVE,256000,245000,234000,209000,207000
033162,5393 201 ST,37216000,26712000,30812000,31338000,30858000
034102,20130 GRADE CRES,198000,202000,157000,89200,136000
090362,20710 46A AVE,1266000,1252000,1166000,794000,844000
034103,4851 201A ST,0,0,0,0,0
034104,4841 201A ST,956000,949000,751000,513000,814000
034105,4831 201A ST,921000,914000,724000,493000,782000
034106,4840 201A ST,971000,963000,763000,518000,822000
034107,4880 201A ST,692000,690000,554000,375000,594000
090601,4681 206A ST,808000,797000,640000,431000,684000
090602,4677 206A ST,1160000,1147000,1086000,743000,807000
090603,4673 206A ST,1174000,1162000,1097000,753000,819000
090604,4669 206A ST,1158000,1146000,1080000,741000,801000
090605,4665 206A ST,1176000,1164000,1100000,766000,831000
090606,4660 206A ST,1210000,1197000,1131000,766000,822000
090607,4670 206A ST,1215000,1215000,1151000,770000,825000
090608,4680 206A ST,1283000,1269000,1198000,814000,890000
094221,20506 46A AVE,1079000,1067000,996000,680000,723000
094222,20512 46A AVE,1123000,1122000,1037000,708000,761000
101201,101 20458 PARK AVE,284000,308000,282000,254000,252000
101202,103 20458 PARK AVE,257000,274000,251000,224000,222000
101203,104 20458 PARK AVE,290000,314000,288000,260000,258000
101204,105 20458 PARK AVE,290000,314000,288000,260000,258000
101205,106 20458 PARK AVE,257000,274000,251000,224000,222000
101206,107 20458 PARK AVE,259000,275000,252000,224000,223000
101207,108 20458 PARK AVE,272000,294000,270000,242000,241000
101208,201 20458 PARK AVE,285000,308000,279000,254000,252000
101209,202 20458 PARK AVE,256000,274000,248000,224000,222000
101210,203 20458 PARK AVE,256000,274000,248000,224000,222000
101211,204 20458 PARK AVE,0,0,0,0,0
101212,205 20458 PARK AVE,291000,314000,285000,260000,258000
101213,206 20458 PARK AVE,256000,274000,248000,224000,222000
101214,207 20458 PARK AVE,0,0,0,0,0
101215,208 20458 PARK AVE,272000,294000,267000,242000,241000
101216,301 20458 PARK AVE,286000,308000,277000,254000,252000
101217,302 20458 PARK AVE,256000,274000,246000,224000,222000
101218,303 20458 PARK AVE,256000,274000,246000,224000,222000
101219,304 20458 PARK AVE,291000,314000,283000,260000,258000
101220,305 20458 PARK AVE,291000,314000,283000,260000,258000
101221,306 20458 PARK AVE,256000,274000,246000,224000,222000
101222,307 20458 PARK AVE,256000,274000,245000,224000,222000
101223,308 20458 PARK AVE,273000,294000,265000,242000,241000
101224,401 20458 PARK AVE,286000,308000,274000,254000,252000
101225,402 20458 PARK AVE,256000,274000,244000,224000,222000
101226,403 20458 PARK AVE,256000,274000,244000,224000,222000
101227,404 20458 PARK AVE,292000,314000,280000,260000,258000
